kb,date,url,slug,uuid
"2124261","2010-09-14","https://support.microsoft.com/help/2124261","ms10-065-description-of-the-security-update-for-internet-information-services-asp-september-14-2010-fc292d28-0125-4a71-253f-f3b381f2f6ce","fc292d28-0125-4a71-253f-f3b381f2f6ce"
"2202188","2010-08-10","https://support.microsoft.com/help/2202188","description-of-the-office-2010-update-august-10-2010-09a6af81-a3da-4238-46e7-b044c3fd86b1","09a6af81-a3da-4238-46e7-b044c3fd86b1"
"2251489","2010-06-14","https://support.microsoft.com/help/2251489","ms11-049-description-of-the-security-update-for-visual-studio-2010-june-14-2011-558576be-b68e-d9df-75eb-e4498ad09f54","558576be-b68e-d9df-75eb-e4498ad09f54"
"2288613","2003-09-14","https://support.microsoft.com/help/2288613","ms10-063-description-of-the-security-update-for-office-2003-september-14-2010-d67f75b0-0e00-c87a-99ad-2c848b0b4174","d67f75b0-0e00-c87a-99ad-2c848b0b4174"
"2288640","2010-09-14","https://support.microsoft.com/help/2288640","description-of-the-onenote-2010-update-september-14-2010-4f0db2a4-a85f-41f9-5ec3-e952c17e5af2","4f0db2a4-a85f-41f9-5ec3-e952c17e5af2"
"2289078","2010-12-14","https://support.microsoft.com/help/2289078","ms10-105-description-of-the-security-update-for-microsoft-office-2010-december-14-2010-a386b3f2-dd34-9a69-1c94-49bda789ef81","a386b3f2-dd34-9a69-1c94-49bda789ef81"
"2345000","2010-10-12","https://support.microsoft.com/help/2345000","ms10-079-description-of-the-security-update-for-word-2010-october-12-2010-b4bae4fa-3d57-6df0-9e49-22678788293e","b4bae4fa-3d57-6df0-9e49-22678788293e"
"2345322","2010-10-12","https://support.microsoft.com/help/2345322","ms10-072-description-of-the-security-update-for-microsoft-sharepoint-foundation-2010-october-12-2010-7d27c764-e6f6-1d22-861e-ce09eca4b7bb","7d27c764-e6f6-1d22-861e-ce09eca4b7bb"
"2346298","2010-10-12","https://support.microsoft.com/help/2346298","ms10-072-description-of-the-security-update-for-microsoft-groove-server-2010-october-12-2010-7ddd8bda-f00f-201b-0902-328c30736323","7ddd8bda-f00f-201b-0902-328c30736323"
"2409055","2010-12-14","https://support.microsoft.com/help/2409055","ms10-103-description-of-the-security-update-for-microsoft-publisher-2010-december-14-2010-39030116-06a8-a26d-ff6f-4bc690282e40","39030116-06a8-a26d-ff6f-4bc690282e40"
"2413186","2010-12-14","https://support.microsoft.com/help/2413186","description-of-the-office-2010-file-validation-update-december-14-2010-fcd409b5-d771-20f3-6cf2-3f92a588f878","fcd409b5-d771-20f3-6cf2-3f92a588f878"
"2419640","2011-01-11","https://support.microsoft.com/help/2419640","ms11-002-description-of-the-security-update-for-windows-data-access-components-6-0-january-11-2011-6bda5ef9-82da-1bc9-e14d-12deb33afedf","6bda5ef9-82da-1bc9-e14d-12deb33afedf"
"2425227","2011-02-08","https://support.microsoft.com/help/2425227","ms11-013-description-of-the-security-update-for-kerberos-in-windows-7-and-in-windows-server-2008-r2-february-8-2011-81e81747-1ccb-8fbc-c605-06a9ec00737d","81e81747-1ccb-8fbc-c605-06a9ec00737d"
"2433299","2010-12-14","https://support.microsoft.com/help/2433299","description-of-the-onenote-2010-update-december-14-2010-358edc02-c1aa-afcb-70ff-71602b97788f","358edc02-c1aa-afcb-70ff-71602b97788f"
"2465373","2011-04-12","https://support.microsoft.com/help/2465373","ms11-025-description-of-the-security-update-for-visual-studio-net-2003-sp1-april-12-2011-25b6935c-ceda-f9fa-98fc-fca966830829","25b6935c-ceda-f9fa-98fc-fca966830829"
"2466146","2010-04-12","https://support.microsoft.com/help/2466146","ms11-021-description-of-the-security-update-for-excel-2010-april-12-2011-770b7598-72a0-cde8-f649-02a12d60b4f4","770b7598-72a0-cde8-f649-02a12d60b4f4"
"2479943","2011-03-08","https://support.microsoft.com/help/2479943","ms11-015-description-of-the-security-update-for-microsoft-windows-march-8-2011-afe51dcd-8bf8-a603-c1c0-24431d62929a","afe51dcd-8bf8-a603-c1c0-24431d62929a"
"2481109","2011-03-08","https://support.microsoft.com/help/2481109","ms11-017-description-of-the-security-update-for-remote-desktop-client-6-1-and-remote-desktop-client-6-0-march-8-2011-0806ac44-1635-4ac9-c2a8-67a27e5f9801","0806ac44-1635-4ac9-c2a8-67a27e5f9801"
"2483614","2011-03-08","https://support.microsoft.com/help/2483614","ms11-017-description-of-the-security-update-for-remote-desktop-client-7-0-march-8-2011-56c6e54a-03cb-335d-c194-02650c0f054c","56c6e54a-03cb-335d-c194-02650c0f054c"
"2487367","2011-08-09","https://support.microsoft.com/help/2487367","ms11-066-description-of-the-security-update-for-the-net-framework-4-0-august-9-2011-39ab11f3-e907-256b-5fc5-e3a429fd0268","39ab11f3-e907-256b-5fc5-e3a429fd0268"
"2491683","2011-04-12","https://support.microsoft.com/help/2491683","ms11-024-description-of-the-security-update-for-windows-fax-cover-page-editor-april-12-2011-28ffb022-e803-c0be-bc80-346b919078df","28ffb022-e803-c0be-bc80-346b919078df"
"2494086","2011-06-14","https://support.microsoft.com/help/2494086","kb2494086-ms11-049-description-of-the-security-update-for-sql-server-2008-r2-qfe-june-14-2011-c4e76891-4258-01e7-5eee-6f69051f1b3c","c4e76891-4258-01e7-5eee-6f69051f1b3c"
"2494088","2011-06-14","https://support.microsoft.com/help/2494088","kb2494088-ms11-049-description-of-the-security-update-for-sql-server-2008-r2-gdr-june-14-2011-07cd0e0b-26fa-c427-00e9-e5c74ce46539","07cd0e0b-26fa-c427-00e9-e5c74ce46539"
"2494089","2011-06-14","https://support.microsoft.com/help/2494089","kb2494089-ms11-049-description-of-the-security-update-for-sql-server-2008-service-pack-2-gdr-june-14-2011-39f1f23c-2e64-8469-5a45-5d44915db87b","39f1f23c-2e64-8469-5a45-5d44915db87b"
"2494094","2011-06-14","https://support.microsoft.com/help/2494094","ms11-049-description-of-the-security-update-for-sql-server-2008-service-pack-2-qfe-june-14-2011-7c1c035c-f5c4-ec3d-d7bf-738ad458573d","7c1c035c-f5c4-ec3d-d7bf-738ad458573d"
"2494096","2011-06-14","https://support.microsoft.com/help/2494096","kb2494096-ms11-049-description-of-the-security-update-for-sql-server-2008-service-pack-1-gdr-june-14-2011-874880d6-88d6-861d-289b-708256176931","874880d6-88d6-861d-289b-708256176931"
"2494100","2011-06-14","https://support.microsoft.com/help/2494100","kb2494100-ms11-049-description-of-the-security-update-for-sql-server-2008-service-pack-1-qfe-june-14-2011-1df21344-e1dc-31e4-b49d-6a6132e3706c","1df21344-e1dc-31e4-b49d-6a6132e3706c"
"2494113","2011-06-14","https://support.microsoft.com/help/2494113","kb2494113-ms11-049-description-of-the-security-update-for-sql-server-2005-service-pack-3-gdr-june-14-2011-6e9ae25a-b3b1-b76d-84f0-4608c3a5914e","6e9ae25a-b3b1-b76d-84f0-4608c3a5914e"
"2494120","2011-06-14","https://support.microsoft.com/help/2494120","kb2494120-ms11-049-description-of-the-security-update-for-sql-server-2005-service-pack-4-gdr-june-14-2011-08d9fd78-8697-c1ba-f99d-48c8f84651bd","08d9fd78-8697-c1ba-f99d-48c8f84651bd"
"2494123","2011-06-14","https://support.microsoft.com/help/2494123","kb2494123-ms11-049-description-of-the-security-update-for-sql-server-2005-service-pack-4-qfe-june-14-2011-4882207b-f2a5-0462-62f4-f2a950533444","4882207b-f2a5-0462-62f4-f2a950533444"
"2500170","2011-08-09","https://support.microsoft.com/help/2500170","ms11-066-description-of-the-security-update-for-microsoft-chart-controls-for-net-framework-3-5-service-pack-1-august-9-2011-b0f927e5-dec7-026d-0ad7-53f3261f0ffd","b0f927e5-dec7-026d-0ad7-53f3261f0ffd"
"2503665","2011-06-14","https://support.microsoft.com/help/2503665","ms11-046-vulnerability-in-windows-afd-sys-could-allow-elevation-of-privilege-june-14-2011-b963c111-b2fe-eda7-f070-bca6f8af0a31","b963c111-b2fe-eda7-f070-bca6f8af0a31"
"2506212","2011-04-12","https://support.microsoft.com/help/2506212","ms11-024-description-of-the-security-update-for-windows-fax-cover-page-editor-mfc-components-april-12-2011-682d2a00-2ef1-3b4a-e777-eb66701680d6","682d2a00-2ef1-3b4a-e777-eb66701680d6"
"2507618","2011-04-12","https://support.microsoft.com/help/2507618","ms11-032-vulnerability-in-the-opentype-compact-font-format-cff-driver-could-allow-remote-code-execution-april-12-2011-ce3491b2-6cc0-c095-9b60-2545301fb935","ce3491b2-6cc0-c095-9b60-2545301fb935"
"2507938","2011-07-12","https://support.microsoft.com/help/2507938","ms11-056-vulnerabilities-in-windows-csrss-could-allow-elevation-of-privilege-july-12-2011-5a4f46db-9e4a-1fc9-c4f0-7d2537a2a777","5a4f46db-9e4a-1fc9-c4f0-7d2537a2a777"
"2508062","2011-03-08","https://support.microsoft.com/help/2508062","ms11-017-vulnerability-in-remote-desktop-client-could-allow-remote-code-execution-march-8-2011-881b0884-0c55-a378-9413-718b5cdb1497","881b0884-0c55-a378-9413-718b5cdb1497"
"2509553","2011-04-12","https://support.microsoft.com/help/2509553","ms11-030-vulnerability-in-dns-resolution-could-allow-remote-code-execution-april-12-2011-98cdc5e4-af92-597a-0a0b-49406f3c4134","98cdc5e4-af92-597a-0a0b-49406f3c4134"
"2510065","2010-06-14","https://support.microsoft.com/help/2510065","ms11-049-description-of-the-security-update-for-infopath-2010-june-14-2011-9045dd5c-c098-c742-f721-063959409624","9045dd5c-c098-c742-f721-063959409624"
"2511455","2011-04-12","https://support.microsoft.com/help/2511455","ms11-019-vulnerabilities-in-smb-client-could-allow-remote-code-execution-april-12-2011-9db54f65-5cc6-97db-42ce-91e68106926a","9db54f65-5cc6-97db-42ce-91e68106926a"
"2519975","2010-04-12","https://support.microsoft.com/help/2519975","ms11-022-description-of-the-security-update-for-powerpoint-2010-april-12-2011-fdd7820b-b5d4-40dc-9246-4e9ef59c5fee","fdd7820b-b5d4-40dc-9246-4e9ef59c5fee"
"2519984","2010-04-12","https://support.microsoft.com/help/2519984","ms11-022-description-of-the-security-update-for-powerpoint-viewer-2010-april-12-2011-57a2333a-9653-4404-c7a2-0be8d285c209","57a2333a-9653-4404-c7a2-0be8d285c209"
"2522483","2011-10-11","https://support.microsoft.com/help/2522483","ms11-079-description-of-the-security-update-for-unified-access-gateway-2010-update-1-october-11-2011-8e08e5e3-1697-a1fc-a701-75b1626c8f95","8e08e5e3-1697-a1fc-a701-75b1626c8f95"
"2522484","2011-10-11","https://support.microsoft.com/help/2522484","ms11-079-description-of-the-security-update-for-unified-access-gateway-2010-update-2-october-11-2011-8714d489-f407-3663-04ea-2bb2fe6c5c3d","8714d489-f407-3663-04ea-2bb2fe6c5c3d"
"2523021","2010-06-14","https://support.microsoft.com/help/2523021","ms11-045-description-of-the-security-update-for-excel-2010-june-14-2011-87d60c0b-f6e3-7a43-cec3-daa5514d7f8c","87d60c0b-f6e3-7a43-cec3-daa5514d7f8c"
"2525694","2011-06-14","https://support.microsoft.com/help/2525694","ms11-041-vulnerabilities-in-windows-kernel-mode-drivers-could-allow-elevation-of-privilege-june-14-2011-1471d2ed-99ec-12cf-75ad-1dd214203a96","1471d2ed-99ec-12cf-75ad-1dd214203a96"
"2527308","2011-04-12","https://support.microsoft.com/help/2527308","ms11-024-vulnerability-in-windows-fax-cover-page-editor-could-allow-remote-code-execution-april-12-2011-366531f1-c1cd-fe49-345f-8869f140d80c","366531f1-c1cd-fe49-345f-8869f140d80c"
"2530548","2011-06-14","https://support.microsoft.com/help/2530548","ms11-050-cumulative-security-update-for-internet-explorer-june-14-2011-a378d881-7545-a1f0-ff81-b65e60656878","a378d881-7545-a1f0-ff81-b65e60656878"
"2532531","2011-07-12","https://support.microsoft.com/help/2532531","ms11-053-description-of-the-update-for-bluetooth-stack-for-windows-7-and-windows-vista-service-pack-2-july-12-2011-85bfbbc4-39ab-f8a3-0ab0-22e82a5a8c83","85bfbbc4-39ab-f8a3-0ab0-22e82a5a8c83"
"2535512","2011-06-14","https://support.microsoft.com/help/2535512","ms11-042-vulnerabilities-in-distributed-file-system-could-allow-remote-code-execution-june-14-2011-35176fff-4ec1-47fa-5264-1c0cc022bfbf","35176fff-4ec1-47fa-5264-1c0cc022bfbf"
"2536275","2011-06-14","https://support.microsoft.com/help/2536275","ms11-048-vulnerability-in-smb-server-could-allow-denial-of-service-june-14-2011-e20165d7-39ec-6456-7dd2-2cd75f821cbd","e20165d7-39ec-6456-7dd2-2cd75f821cbd"
"2536276","2011-06-14","https://support.microsoft.com/help/2536276","ms11-043-vulnerability-in-smb-client-could-allow-remote-code-execution-june-14-2011-a22339dd-097e-b3f6-1859-a2290530784a","a22339dd-097e-b3f6-1859-a2290530784a"
"2537146","2011-06-14","https://support.microsoft.com/help/2537146","ms11-045-vulnerabilities-in-microsoft-excel-could-allow-remote-code-execution-june-14-2011-6c7fe0fe-4c95-0bdc-5b50-8b403cc672bc","6c7fe0fe-4c95-0bdc-5b50-8b403cc672bc"
"2538243","2011-06-14","https://support.microsoft.com/help/2538243","ms11-025-description-of-the-security-update-for-visual-c-2008-sp1-redistributable-package-june-14-2011-ae1ec3fb-0fb8-0a9c-521d-ca8c865c5311","ae1ec3fb-0fb8-0a9c-521d-ca8c865c5311"
"2543893","2011-06-14","https://support.microsoft.com/help/2543893","kb2543893-ms11-049-vulnerability-in-the-microsoft-xml-editor-could-allow-information-disclosure-june-14-2011-99e56764-4114-dedb-9185-e5f71e97e975","99e56764-4114-dedb-9185-e5f71e97e975"
"2544641","2011-10-11","https://support.microsoft.com/help/2544641","ms11-079-vulnerabilities-in-microsoft-forefront-unified-access-gateway-could-cause-remote-code-execution-october-11-2011-9d0783a0-3669-6e43-bdc1-5f7c0bf75354","9d0783a0-3669-6e43-bdc1-5f7c0bf75354"
"2544893","2011-06-14","https://support.microsoft.com/help/2544893","ms11-037-vulnerability-in-mhtml-could-allow-information-disclosure-june-14-2011-84925b78-761e-90ad-5ac7-1b5e7c2605af","84925b78-761e-90ad-5ac7-1b5e7c2605af"
"2546250","2011-08-09","https://support.microsoft.com/help/2546250","ms11-061-vulnerability-in-remote-desktop-web-access-could-allow-elevation-of-privilege-august-9-2011-7f642e1c-52e5-99b0-4719-9b67a2035e74","7f642e1c-52e5-99b0-4719-9b67a2035e74"
"2553008","2010-08-09","https://support.microsoft.com/help/2553008","ms11-060-description-of-the-security-update-for-visio-2010-august-9-2011-e45ef95b-adda-e86c-b77b-b2911a2efd0d","e45ef95b-adda-e86c-b77b-b2911a2efd0d"
"2553091","2011-09-13","https://support.microsoft.com/help/2553091","ms11-072-description-of-the-security-update-for-office-2010-oart-dll-september-13-2011-7b6bf967-b3d6-689e-db13-467529aab850","7b6bf967-b3d6-689e-db13-467529aab850"
"2553094","2010-09-13","https://support.microsoft.com/help/2553094","ms11-072-description-of-the-security-update-for-excel-services-in-sharepoint-server-2010-september-13-2011-c83cfbff-6dc6-4a22-cef9-af1d84a7a276","c83cfbff-6dc6-4a22-cef9-af1d84a7a276"
"2553095","2010-09-13","https://support.microsoft.com/help/2553095","ms11-072-description-of-the-security-update-for-office-web-apps-2010-september-13-2011-9466aea5-8391-f969-b984-7b1624ae4f99","9466aea5-8391-f969-b984-7b1624ae4f99"
"2553096","2011-09-13","https://support.microsoft.com/help/2553096","ms11-072-description-of-the-security-update-for-office-2010-oartconv-dll-september-13-2011-cd017b64-c9ca-1561-7111-651c10d5581a","cd017b64-c9ca-1561-7111-651c10d5581a"
"2553194","2012-07-10","https://support.microsoft.com/help/2553194","ms12-050-description-of-the-security-update-for-sharepoint-server-2010-coreserverloc-july-10-2012-1b4ed281-28c3-f873-8138-7580dd4681bd","1b4ed281-28c3-f873-8138-7580dd4681bd"
"2553322","2010-07-10","https://support.microsoft.com/help/2553322","ms12-050-description-of-the-security-update-for-infopath-2010-july-10-2012-776ed2cb-1289-a084-a341-5049311f1f0a","776ed2cb-1289-a084-a341-5049311f1f0a"
"2553365","2010-07-10","https://support.microsoft.com/help/2553365","ms12-050-description-of-the-security-update-for-sharepoint-foundation-2010-july-10-2012-8dd2df57-6c70-675b-5aae-2ed353981eae","8dd2df57-6c70-675b-5aae-2ed353981eae"
"2553378","2013-02-12","https://support.microsoft.com/help/2553378","description-of-the-office-2010-update-february-12-2013-07a60179-9224-e17f-333e-0645070579f9","07a60179-9224-e17f-333e-0645070579f9"
"2553402","2012-10-09","https://support.microsoft.com/help/2553402","ms12-067-description-of-the-security-update-for-fast-search-server-2010-for-sharepoint-service-pack-1-october-9-2012-e7452a4b-0e93-ce7d-b7c3-cc7a8b6bf55a","e7452a4b-0e93-ce7d-b7c3-cc7a8b6bf55a"
"2553424","2012-07-10","https://support.microsoft.com/help/2553424","ms12-050-description-of-the-security-update-for-sharepoint-server-2010-wosrv-july-10-2012-1ec61f5b-4194-3244-a750-c945196bd4cf","1ec61f5b-4194-3244-a750-c945196bd4cf"
"2553431","2010-07-10","https://support.microsoft.com/help/2553431","ms12-050-description-of-the-security-update-for-infopath-2010-july-10-2012-96c82cc7-4129-099f-f785-62d279d2ac29","96c82cc7-4129-099f-f785-62d279d2ac29"
"2553439","2011-12-13","https://support.microsoft.com/help/2553439","description-of-the-excel-2010-update-december-13-2011-740763ff-e17a-314d-5d50-1792ce580b6b","740763ff-e17a-314d-5d50-1792ce580b6b"
"2553447","2010-07-10","https://support.microsoft.com/help/2553447","ms12-046-description-of-the-security-update-for-office-2010-july-10-2012-a68351c2-b97b-6013-f3a9-672fbb5962f4","a68351c2-b97b-6013-f3a9-672fbb5962f4"
"2553501","2013-03-12","https://support.microsoft.com/help/2553501","ms13-023-description-of-the-security-update-for-office-2010-filter-pack-service-pack-1-march-12-2013-2d21b4e5-feb0-6835-cb7b-64aae4d3ed24","2d21b4e5-feb0-6835-cb7b-64aae4d3ed24"
"2555917","2011-07-12","https://support.microsoft.com/help/2555917","ms11-054-vulnerabilities-in-windows-kernel-mode-drivers-could-allow-elevation-of-privilege-july-12-2011-6fc3dffc-c0e7-2789-7d07-7f77d94d4143","6fc3dffc-c0e7-2789-7d07-7f77d94d4143"
"2556532","2011-08-09","https://support.microsoft.com/help/2556532","ms11-068-vulnerability-in-windows-kernel-could-allow-denial-of-service-august-9-2011-c8d8e97d-2a75-3054-e685-a77b18b427bd","c8d8e97d-2a75-3054-e685-a77b18b427bd"
"2560656","2011-08-09","https://support.microsoft.com/help/2560656","ms11-059-vulnerability-in-data-access-components-could-allow-remote-code-execution-august-9-2011-68300816-0f89-51d5-1bd8-875eb353c8e6","68300816-0f89-51d5-1bd8-875eb353c8e6"
"2560885","2011-09-13","https://support.microsoft.com/help/2560885","ms11-074-description-of-the-security-update-for-sharepoint-server-2010-osrv-september-13-2011-b0789795-c02c-0cf7-68b3-7847f0ac73cf","b0789795-c02c-0cf7-68b3-7847f0ac73cf"
"2560890","2011-09-13","https://support.microsoft.com/help/2560890","ms11-074-description-of-the-security-update-for-sharepoint-server-2010-pplwfe-september-13-2011-176d5016-4e56-2d5d-599f-b016678adc80","176d5016-4e56-2d5d-599f-b016678adc80"
"2563894","2011-08-09","https://support.microsoft.com/help/2563894","ms11-064-vulnerabilities-in-tcp-ip-stack-could-allow-denial-of-service-august-9-2011-388a569a-37a3-0f1c-88a0-abc467b74c3d","388a569a-37a3-0f1c-88a0-abc467b74c3d"
"2565063","2011-08-09","https://support.microsoft.com/help/2565063","ms11-025-description-of-the-security-update-for-visual-c-2010-service-pack-1-august-9-2011-09ab9d38-4ce5-6186-a409-1e10818b52b6","09ab9d38-4ce5-6186-a409-1e10818b52b6"
"2566220","2011-07-12","https://support.microsoft.com/help/2566220","ms11-053-vulnerability-in-bluetooth-stack-could-allow-remote-code-execution-july-12-2011-eef05d23-153e-2ffe-80be-1eb2d7c0e6be","eef05d23-153e-2ffe-80be-1eb2d7c0e6be"
"2566456","2010-09-13","https://support.microsoft.com/help/2566456","ms11-074-description-of-the-security-update-for-microsoft-sharepoint-server-2010-september-13-2011-c8769e74-910b-71c5-c2a7-ef296532bf29","c8769e74-910b-71c5-c2a7-ef296532bf29"
"2567680","2011-08-09","https://support.microsoft.com/help/2567680","ms11-063-vulnerability-in-windows-client-server-run-time-subsystem-could-allow-elevation-of-privilege-august-9-2011-f9f7f2dc-24f7-9b05-f2bf-265077ceb63d","f9f7f2dc-24f7-9b05-f2bf-265077ceb63d"
"2570947","2011-09-13","https://support.microsoft.com/help/2570947","ms11-071-vulnerability-in-windows-components-could-allow-remote-code-execution-september-13-2011-8ee01eec-6d5c-7b1b-6a61-52269fc2ed3a","8ee01eec-6d5c-7b1b-6a61-52269fc2ed3a"
"2571621","2011-09-13","https://support.microsoft.com/help/2571621","ms11-070-vulnerability-in-wins-could-allow-elevation-of-privilege-september-13-2011-69ef1f69-e657-04b8-1f6d-e8909cce73d5","69ef1f69-e657-04b8-1f6d-e8909cce73d5"
"2579115","2011-08-09","https://support.microsoft.com/help/2579115","ms11-067-description-of-the-security-update-for-microsoft-report-viewer-2005-service-pack-1-redistributable-package-august-9-2011-5dbcb256-dca2-e5c8-a0bb-c1420182f84a","5dbcb256-dca2-e5c8-a0bb-c1420182f84a"
"2579598","2009-10-11","https://support.microsoft.com/help/2579598","ms11-082-description-of-the-security-update-for-microsoft-host-integration-server-2009-october-11-2011-5879dc4a-6373-5ae5-420b-d3678a577aed","5879dc4a-6373-5ae5-420b-d3678a577aed"
"2579599","2010-10-11","https://support.microsoft.com/help/2579599","ms11-082-description-of-the-security-update-for-microsoft-host-integration-server-2010-october-11-2011-1e6e7e1b-fab0-ef5e-7eee-0a2eac9ac192","1e6e7e1b-fab0-ef5e-7eee-0a2eac9ac192"
"2584066","2010-09-13","https://support.microsoft.com/help/2584066","ms11-073-description-of-the-security-update-for-office-2010-september-13-2011-fd3ea2de-56f3-e9ee-f32b-643579571cca","fd3ea2de-56f3-e9ee-f32b-643579571cca"
"2584146","2012-01-10","https://support.microsoft.com/help/2584146","ms12-005-vulnerability-in-microsoft-windows-could-allow-remote-code-execution-january-10-2012-0ec788f4-dfa6-f02b-df52-760945fc8e0a","0ec788f4-dfa6-f02b-df52-760945fc8e0a"
"2585542","2012-01-10","https://support.microsoft.com/help/2585542","ms12-006-description-of-the-security-update-for-webio-winhttp-and-schannel-in-windows-january-10-2012-36d1b7ca-b8e4-2dc5-062e-08b3febddd64","36d1b7ca-b8e4-2dc5-062e-08b3febddd64"
"2587505","2011-09-13","https://support.microsoft.com/help/2587505","ms11-072-vulnerabilities-in-microsoft-excel-could-allow-remote-code-execution-september-13-2011-7b1d08c0-aa33-b693-6a10-4278c69b1942","7b1d08c0-aa33-b693-6a10-4278c69b1942"
"2588516","2011-11-08","https://support.microsoft.com/help/2588516","ms11-083-vulnerability-in-tcp-ip-could-allow-remote-code-execution-november-8-2011-11d0784e-0343-87e5-45d0-640852e8c301","11d0784e-0343-87e5-45d0-640852e8c301"
"2589320","2011-12-13","https://support.microsoft.com/help/2589320","ms11-089-description-of-the-security-update-for-microsoft-office-2010-and-microsoft-office-2010-service-pack-1-december-13-2011-41beb0d0-93a0-4a49-e72a-1a5641a7152e","41beb0d0-93a0-4a49-e72a-1a5641a7152e"
"2589325","2010-07-10","https://support.microsoft.com/help/2589325","ms12-050-description-of-the-security-update-for-groove-server-2010-july-10-2012-104d2c18-449f-6c55-8f17-3425855f5858","104d2c18-449f-6c55-8f17-3425855f5858"
"2596511","2011-12-13","https://support.microsoft.com/help/2596511","ms11-088-description-of-the-security-update-for-microsoft-pinyin-ime-2010-for-microsoft-office-2010-and-microsoft-office-2010-service-pack-1-december-13-2011-b718fc8c-7a97-3ba2-5ce0-25e12182ed16","b718fc8c-7a97-3ba2-5ce0-25e12182ed16"
"2596754","2012-08-14","https://support.microsoft.com/help/2596754","ms12-057-description-of-the-security-update-for-2007-office-system-msconv97-august-14-2012-d8b87961-9947-c8ca-81f0-d5e2959b3c6d","d8b87961-9947-c8ca-81f0-d5e2959b3c6d"
"2597126","2010-11-13","https://support.microsoft.com/help/2597126","ms12-076-description-of-the-security-update-for-excel-2010-november-13-2012-cd218608-83a4-925a-554d-543e4521fa21","cd218608-83a4-925a-554d-543e4521fa21"
"2597166","2010-05-08","https://support.microsoft.com/help/2597166","ms12-030-description-of-the-security-update-for-excel-2010-may-8-2012-705d1168-4fcf-95e2-917a-9b037df7c2c1","705d1168-4fcf-95e2-917a-9b037df7c2c1"
"2597969","2007-05-08","https://support.microsoft.com/help/2597969","ms12-030-description-of-the-security-update-for-office-graph-2007-may-8-2012-9a848c4d-befd-2e9b-6a08-7a1c0464e8c1","9a848c4d-befd-2e9b-6a08-7a1c0464e8c1"
"2597986","2010-08-14","https://support.microsoft.com/help/2597986","ms12-060-description-of-the-security-update-for-office-2010-august-14-2012-17c2387c-8a38-f7b4-1aaf-a560d6c8bd0b","17c2387c-8a38-f7b4-1aaf-a560d6c8bd0b"
"2598239","2010-07-10","https://support.microsoft.com/help/2598239","ms12-050-description-of-the-security-update-for-sharepoint-server-2010-july-10-2012-40ffd23b-4ae3-e46d-3830-f7f0f2b12964","40ffd23b-4ae3-e46d-3830-f7f0f2b12964"
"2598243","2012-07-10","https://support.microsoft.com/help/2598243","ms12-046-description-of-the-security-update-for-office-2010-vbe7-dll-july-10-2012-6575552a-4e8e-11cb-7545-089568976eec","6575552a-4e8e-11cb-7545-089568976eec"
"2598287","2010-08-14","https://support.microsoft.com/help/2598287","ms12-059-description-of-the-security-update-for-visio-2010-viewer-august-14-2010-ffe1c54d-e313-d81b-b736-b3cc8dfa2ebd","ffe1c54d-e313-d81b-b736-b3cc8dfa2ebd"
"2601626","2011-11-08","https://support.microsoft.com/help/2601626","ms11-086-description-of-the-security-update-for-active-directory-november-8-2011-4741b85a-3f68-8f63-a1e3-85a352864d41","4741b85a-3f68-8f63-a1e3-85a352864d41"
"2617657","2011-11-08","https://support.microsoft.com/help/2617657","ms11-084-vulnerability-in-windows-kernel-mode-drivers-could-allow-denial-of-service-november-8-2011-e3643a67-0d35-ebbd-f273-cd4336f4e2bf","e3643a67-0d35-ebbd-f273-cd4336f4e2bf"
"2619339","2011-12-13","https://support.microsoft.com/help/2619339","ms11-092-description-of-the-security-update-for-windows-xp-windows-vista-and-windows-7-december-13-2011-3fce575f-63bd-99c3-52a3-ac8b8024f827","3fce575f-63bd-99c3-52a3-ac8b8024f827"
"2620704","2011-11-08","https://support.microsoft.com/help/2620704","ms11-085-vulnerability-in-windows-mail-and-windows-meeting-space-could-allow-remote-code-execution-november-8-2011-aa2cff19-dcec-a9d5-0638-84eb311ba9e1","aa2cff19-dcec-a9d5-0638-84eb311ba9e1"
"2620712","2011-12-13","https://support.microsoft.com/help/2620712","ms11-097-vulnerability-in-windows-client-server-runtime-subsystem-could-allow-elevation-of-privilege-december-13-2011-573801da-a1a8-48e1-9351-9056a70b4738","573801da-a1a8-48e1-9351-9056a70b4738"
"2631813","2012-01-10","https://support.microsoft.com/help/2631813","ms12-004-description-of-the-security-update-for-directshow-january-10-2012-05492e77-13e4-80e7-b492-8d2de9f4a8c2","05492e77-13e4-80e7-b492-8d2de9f4a8c2"
"2633171","2011-12-13","https://support.microsoft.com/help/2633171","ms11-098-vulnerability-in-windows-kernel-could-allow-elevation-of-privilege-december-13-2011-c35a792d-3841-dfba-34b7-32e8fcfca7af","c35a792d-3841-dfba-34b7-32e8fcfca7af"
"2638420","2011-12-29","https://support.microsoft.com/help/2638420","ms11-100-vulnerability-in-the-net-framework-could-allow-elevation-of-privilege-december-29-2011-159ebdeb-b8f8-9401-bd98-67b11f0f4ff5","159ebdeb-b8f8-9401-bd98-67b11f0f4ff5"
"2639417","2011-12-13","https://support.microsoft.com/help/2639417","ms11-087-vulnerability-in-windows-kernel-mode-drivers-could-allow-remote-code-execution-december-13-2011-86574242-0ec2-6a34-b3e3-037ede0a9c2a","86574242-0ec2-6a34-b3e3-037ede0a9c2a"
